Time_s,PackVoltage_V,Current_A,SOC_pct,Temperature_C
100,366.389135546653,49.5726887597773,58.6092222336055,60.4790393741727
101,366.461908533297,50.9352561843092,58.5954520422833,60.848228615159
102,366.356179620492,49.6007941717403,58.5813033600099,61.3165436741807
103,366.631533437056,50.3990447801308,58.5675253616289,61.342058372648
104,365.926560695422,50.2505903212026,58.5535256269677,61.9092559147897
105,365.907473085191,51.31353050557,58.5395671296563,62.2885740225397
106,366.371503005969,50.8141386582152,58.5253133711825,62.4946163605352
107,366.019562055464,49.0600212825819,58.5111983326663,62.8835225025573
108,366.198268328155,49.7840163747817,58.4975705489767,63.1065980548698
109,366.203320666131,49.7985257530613,58.4837416555393,63.3678152448631
110,366.360666259609,49.0868342139152,58.469908731719,63.5926431789272
111,366.332525338506,50.1823657163716,58.4562734999929,64.0975051419843
112,366.785658165855,50.2962281080082,58.4423339539606,64.3398882617494
113,365.890481231881,51.1137398913427,58.4283627794861,64.7539104000858
114,366.32677962772,50.8575052394059,58.4141645184052,64.9695383335686
115,365.936763684989,48.3721035952709,58.4000374336165,65.2604020969217
116,365.7808261754,49.0936644061448,58.3866007381733,65.7347242621866
117,365.987364123486,50.4608875890813,58.3729636091716,65.8231460538073
118,365.848119304385,48.4153617284884,58.3589466959524,66.2341669402844
119,366.259673492382,49.1073078181054,58.3454979843612,66.4116888356266
120,366.539352695027,50.2097791664545,58.3318570655228,66.9137688519411
121,365.801914251387,49.7300741616951,58.3179099046433,66.8536406390102
122,365.547934844534,51.0647650675636,58.3040959951539,67.3086490734295
123,365.908858908491,51.0816702988888,58.2899113381907,67.8591514186107
124,366.192116869504,49.0273895983485,58.2757219853299,68.1043510656603
125,365.985854551047,50.1060708364233,58.262103265997,68.2748785273453
126,365.876455503339,50.9361324430621,58.2481849129869,68.5993826072499
127,366.072543799873,51.4397186971375,58.2340359873083,68.9663740262144
128,365.825535722225,49.4918017092057,58.2197471765591,69.1696257250524
129,366.026754490114,48.9523066573515,58.2059994538621,69.5872880233626
130,365.516978454876,52.5014785356544,58.1924015909017,69.6568434448218
131,365.568319182102,51.4414977506741,58.177817846864,70.2494509835712
132,366.497145036018,48.925355825204,58.1635285419333,70.4532613266579
133,365.581784861358,49.7018927135665,58.1499381653152,70.744789241278
134,365.45937016996,51.286615060753,58.1361320840058,71.0170357875701
135,365.65196852148,51.1660532286118,58.1218858020445,71.3080939610808
136,365.668009073365,49.3845110220267,58.107673009481,71.6579512785127
137,365.74753866541,50.4468168993331,58.0939550897527,72.1035802796992
138,365.519979020608,51.6998329321986,58.0799420850584,72.3615859707959
139,365.661111050101,50.1259117896727,58.065581020355,72.4676955497533
140,365.857482975803,48.7071391631324,58.051657155969,72.7842030731469
141,365.940589730752,48.6301039253457,58.0381273950904,73.1707969254293
142,365.978486024648,49.4112179631677,58.0246190328889,73.4979108475902
143,365.41234984774,50.9790168978343,58.0108936945658,73.7286483158556
144,365.562522641303,47.975627132961,57.9967328565386,74.0470120740132
145,365.590975314751,48.2378010537956,57.9834062934461,74.2839608623796
146,365.806543290063,49.3490537676092,57.9700069042645,74.4140397063155
147,365.292275280044,48.442974941675,57.9562988337735,74.8069436423974
148,365.880126852949,47.2584515098873,57.9428424518453,74.877420179012
149,365.340417235829,48.5033992988639,57.9297151042036,75.3052776949992
150,365.362008123964,50.061250709864,57.9162419377317,75.6139037684602
151,365.344752601,50.2991640137274,57.9023360347568,75.7131245163144
152,365.626076945102,49.7578554078588,57.8883640447529,75.9997747725021
153,365.961371415257,49.243531294471,57.8745424182508,76.2422443429061
154,364.929972154604,49.8734769871465,57.8608636595578,76.5627926929414
155,365.860357286601,50.2150458146294,57.8470099159503,76.9484135227149
156,365.694820095766,50.4670215153594,57.8330612921129,77.0831908281381
157,365.324537653724,53.0376291742699,57.8190426750253,77.5808871962023
158,364.948904317895,49.3397724705686,57.8043100002547,77.9156261896036
159,365.320805113099,50.8374182369779,57.7906045079017,77.850886259735
160,365.282255513992,50.9288484722885,57.7764830028359,78.385889444471
161,365.094256271928,49.9352049286913,57.7623361004825,78.5779930516688
162,365.102823440288,51.1310457961613,57.7484652102245,78.958157158482
163,365.073015214485,50.9374683781411,57.7342621419478,79.1950167612744
164,365.389314183994,50.214572106268,57.7201128451761,79.3241192034538
165,364.960632502774,51.9145848785801,57.7061643529244,79.8039763698902
166,365.50295610621,47.7604710234233,57.6917436349025,80.1044911382558
167,364.74834960196,49.3752450607584,57.678476837396,80.5029163608484
168,365.379341069326,49.2792354591566,57.6647614915458,80.7304016815228
169,365.260629456977,48.8963574527907,57.6510728150294,80.9825910083326
170,365.355334275726,51.5630375629222,57.6374904935147,81.1689368036527
171,365.175697623498,49.0353513727501,57.623167427525,81.4094046144963
172,365.262996529077,50.4251871220314,57.6095464965882,81.7340659466013
173,365.590575350525,48.279151024076,57.5955395001654,81.8966411606651
174,365.474351094595,49.7321238100949,57.5821286248809,82.2513013630084
175,364.571714943922,49.6869494992477,57.5683141460448,82.3346148705071
176,364.72319075576,48.9912611721256,57.5545122156283,82.5803762334244
177,365.050014450739,50.0418246751396,57.5409035319694,82.9269439893661
178,365.120472415585,50.1269993120552,57.5270030251152,83.3869897857838
179,365.078554443725,49.4307378961808,57.5130788586396,83.5403385221764
180,365.013926060297,50.8983544065596,57.4993480981129,83.8224717219533
181,365.108055789011,48.8672301762528,57.4852096663333,84.1049978287285
182,365.270777433442,48.718743412206,57.4716354357288,84.3069508280919
183,365.208789178892,49.6059444553384,57.4581024514476,84.5338842172316
184,364.943366728523,49.2960115880276,57.4443230224323,84.6674114086771
185,365.289936432388,48.1508407807708,57.43062968588,85.1763761746252
186,364.501504882157,50.8468748928178,57.4172544523298,85.351727681239
187,364.760837479472,50.9808905390136,57.4031303204151,85.3152401992936
188,364.82178269596,48.3217668757831,57.3889689619321,85.8598782241274
189,364.550229808626,49.7821575450074,57.375546248911,85.9889302729887
190,364.996249884019,48.8048722387999,57.3617178718152,86.2460496676965
191,364.873675974902,49.8949604739214,57.34816096286,86.5234457833277
192,365.110463292998,48.7774904894263,57.3343012516172,86.8522302409021
193,364.752130445638,50.0080350301561,57.3207519487035,86.9175942943877
194,364.753628043234,50.5080574204019,57.3068608278618,87.0517532662218
195,365.521938675546,49.9494229515507,57.2928308119117,87.5234297137325
196,364.822427401943,50.3067112442207,57.2789559722029,87.8869542385709
197,364.477562569719,50.8081582503451,57.2649818857462,88.1558271303025
198,364.875912376519,48.6301555357198,57.2508685084544,88.3039510023985
199,364.8021833145,50.5293648070595,57.2373601319167,88.4991507846634
200,364.359316723368,49.3820351762931,57.2233241972481,88.8600020619442
201,364.420813279207,50.8259047241991,57.2096069652547,89.1291196161197
202,364.41845524391,50.5714867008503,57.1954886583868,89.4793895224906
203,365.068471034581,50.0895441970217,57.1814410231921,89.7111455931129
204,364.599631568963,49.3767457025576,57.1675272609152,89.8027651467024
205,364.392186239121,50.5017986146923,57.15381149822,90.0306239990379
206,364.402079906465,51.0384244032192,57.1397832208271,90.5836173098747
207,364.474844990851,49.8303139243674,57.1256058807151,90.7084258007328
208,364.191046054128,50.3243208117259,57.1117641268472,91.0143247021298
209,364.219220357665,49.1873318920757,57.0977851488439,91.1722117549724
210,364.926008289023,50.9960974259507,57.0841220010961,91.3358225826685
211,364.032414048686,51.2510696586528,57.0699564184778,91.6062868567952
212,364.6212850278,50.3092895384469,57.0557200102393,92.0864884911333
213,364.48230353026,50.5067379781262,57.0417452075897,92.3696414762316
214,364.257196065671,48.6342556692691,57.0277155581513,92.496184360284
215,363.958980493114,49.7163339144434,57.0142060426877,92.7245590162984
216,365.096047367253,49.5716867837515,57.0003959499336,92.8377553218396
217,364.295820784769,50.3592377051445,56.9866260369382,93.1030098450959
218,364.040573050272,48.8127842112839,56.9726373597978,93.3272175933802
219,363.893775429556,51.0661972881082,56.9590782530725,93.6193721813724
220,364.234677389265,49.861314986632,56.9448931982702,93.7412227203251
221,364.659348449887,49.9629428826904,56.9310428329962,94.1781853591739
222,363.812086801913,49.1158995352444,56.917164237751,94.2671913741544
223,364.388441503954,50.7525906146348,56.9035209323245,94.6127348963652
224,363.898847194769,51.7149882519192,56.8894229904871,94.8353500937696
225,364.087172942224,50.4824494019812,56.8750577159727,95.1985461233842
226,364.351379064519,49.2078326570573,56.861034813361,95.2368218323003
227,364.361315358676,51.1949878449291,56.8473659709563,95.5360965604133
228,364.39026767066,48.828847121966,56.8331451409994,95.6540974505666
229,363.958965103649,50.7836027928423,56.8195815723544,96.0045967744164
230,364.015617135432,50.243456085349,56.805475016023,96.1261532453052
231,363.754868149733,49.4868618787799,56.7915185004438,96.5375678847557
232,363.847902930487,50.0140356177199,56.7777721499219,96.8405812834223
233,364.051528526243,50.4277198636347,56.7638793622503,96.9156490836947
234,363.735142477158,48.3969161007512,56.7498716622882,97.2579281133859
235,364.590739700503,50.9162711036898,56.7364280744824,97.4011114072739
236,364.687728350977,49.7042004853668,56.7222846658425,97.5708052294072
237,363.850107387043,50.6469740492738,56.7084779434854,97.9961441403789
238,364.360167553746,50.4947404628541,56.6944093395829,98.3262240191923
239,363.987746700018,48.5704449556626,56.6803830227876,98.5875147272462
240,363.573488097916,50.3377245626786,56.6668912325222,98.668711303962
241,364.582387367232,49.5678651312281,56.6529085312548,98.792431079853
242,363.715230966965,51.2495394930027,56.6391396798294,99.1007642873765
243,364.17458060137,50.086226141143,56.6249036966369,99.3995028278187
244,364.332247094726,49.9002736009051,56.6109908560422,99.7005253374233
245,364.044389175912,51.2846420312615,56.5971296689308,99.7880906864036
246,364.349812009347,48.2699508068554,56.5828839350332,100.168757599254
247,363.891284442595,50.1799074342642,56.5694756153646,100.311643424567
248,364.152190479721,49.3153938665164,56.5555367521885,100.507202836637
249,363.613548824345,49.4125183587786,56.54183803167,100.732549229239
250,363.553826357727,50.8596466465332,56.5281123321259,100.922595985409
251,363.73754767674,50.2084664858542,56.5139846525018,101.168512584194
252,363.886993370314,51.3944329338285,56.5000378562558,101.455832244296
253,363.547734767758,50.3839596136462,56.4857616248853,101.714387622255
254,363.549738381426,49.6451808112957,56.4717660805481,101.939602698063
255,364.280807136875,51.9130160376074,56.457975752545,101.926683089197
256,363.118825042803,47.6728889428833,56.4435554703123,102.248194768469
257,363.563329327941,48.8122752188565,56.4303130011615,102.607932294946
258,363.84025578747,50.4356679720348,56.416754035823,102.826067295067
259,363.365043428312,49.6676839877464,56.402744128053,103.096963326483
260,364.236163697792,49.522203718872,56.3889475491675,103.315360888482
261,363.731358476829,51.2445699141861,56.3751913814678,103.288864267887
262,363.609288723111,49.3915774921821,56.3609567787138,103.563661902856
263,362.812615089672,51.4803600498163,56.3472368960771,103.814717206582
264,363.157237236525,50.4092554140149,56.3329367960633,104.060543172406
265,363.510117196097,49.6710693966113,56.318934225115,104.366962051532
266,363.519660387659,48.4614050415878,56.3051367058381,104.590358574137
267,363.605322453973,49.2823409599448,56.2916752044377,104.655210287711
268,363.311512331554,51.6642388450284,56.2779856652821,104.927123492028
269,363.317408681068,49.5206399853753,56.2636344878252,105.198827925242
270,362.889315663638,48.8324454823036,56.2498787544959,105.267176288388
271,363.415803686468,49.5787185383936,56.2363141863064,105.605693409407
272,363.635905661409,50.8017541384577,56.2225423200457,105.715949088225
273,363.405461706378,48.2201666443391,56.2084307216739,105.87873349574
274,363.920182968841,51.2626566836338,56.1950362309394,106.121670747298
275,364.237030570034,48.9865858927104,56.1807966040828,106.451295554599
276,363.459133297888,52.4735451968255,56.1671892191126,106.467134293761
277,363.320030867505,50.0714701258862,56.1526132343357,106.977936624478
278,363.612404334256,48.2987487534194,56.1387044926341,107.118121038655
279,363.117674072041,51.6839724248744,56.1252881735359,107.26602172081
280,363.214501560364,49.4627999831444,56.110931514529,107.583518854498
281,363.100695657684,50.5209850513499,56.097191847867,107.716314198078
282,363.109220940474,50.1150630871296,56.0831582409083,107.934461650383
283,362.972572527926,49.0709521925683,56.0692373900508,108.129420702201
284,363.289375994383,49.095993756704,56.0556065699973,108.267548982343
285,363.929773493587,48.3970977489945,56.0419687939538,108.621330155297
286,363.577111068352,47.6627690582478,56.0285251556902,108.92202758571
287,363.770999019706,48.2979386388773,56.0152854976184,108.945904236188
288,363.019587187082,49.0984139593779,56.0018694035521,108.907099653084
289,363.258011663671,50.5926630871352,55.98823095523,109.405482015322
290,363.177105062363,48.5354832364054,55.9741774377058,109.606641680989
291,363.094215316028,50.0490137577452,55.960695359029,109.728659096851
292,364.105580336109,47.7618399596076,55.9467928552074,110.015646534239
293,363.087981809994,49.2275055694141,55.9335256774409,109.919944084623
294,363.670849298215,51.3412579759239,55.9198513703383,110.438146860534
295,362.628963670537,50.9407228469593,55.9055899097894,110.623304459756
296,363.327958477324,49.8842319367772,55.8914397089986,110.672548135531
297,363.02094548823,48.9385598257245,55.877582977905,110.85423253006
298,363.230019224402,49.4860857280565,55.863988933509,111.120493177239
299,362.934806685795,50.1381773173226,55.8502427985845,111.421039976588
300,363.052708292756,52.3722105959036,55.8363155271075,111.461851453859
301,362.829754880946,51.0141779343121,55.8217676908309,111.925092459822
302,363.182144910386,50.3123706636333,55.8075970858491,112.072604920893
303,363.051574853587,49.5171800311838,55.7936214273314,112.187172503492
304,363.069573356254,51.3613848166366,55.7798666551005,112.223423526454
305,362.770396387665,50.5776612826116,55.7655996037626,112.881114359302
306,363.037398428832,51.4215429557473,55.7515502534063,112.907343328927
307,362.826799281738,51.0778008889819,55.7372664914742,112.924396917853
308,362.790543329023,49.3128686166929,55.7230782134494,113.257734911729
309,362.919271623392,49.4005278757782,55.7093801943892,113.450122643483
310,363.170782587962,49.9645371817666,55.6956578255349,113.79847754997
311,362.987985440568,50.0149042298475,55.6817787874288,113.829307821096
312,362.646433092765,50.6234248663241,55.6678857584761,114.139444323038
313,363.049259791297,49.2829056805508,55.6538236960132,114.243131028539
314,362.520442049635,50.368122751183,55.6401339999908,114.609803470195
315,362.527921559822,49.8447885951515,55.6261428547822,114.640672430123
316,362.376737158844,50.7498355956839,55.6122970801724,114.788133206466
317,362.956983427889,48.8572185705296,55.5981999036181,115.06411219876
318,362.278164155132,49.9341928140525,55.5846284540151,115.354769801426
319,362.729097969453,48.9528943605848,55.5707578449001,115.455910701909
320,362.747813653359,49.0841403529971,55.5571598186888,115.64606671511
321,362.45595939356,51.6417764161007,55.5435253352574,115.818280423554
322,362.551590597738,49.704229833637,55.5291803973641,116.040052420313
323,362.29810096049,51.4201989267365,55.5153736668547,116.25761261378
324,362.555875939179,50.047169734686,55.501090278264,116.464901531851
325,362.698074906847,47.649786739512,55.487188286671,116.634665381469
326,362.837286708236,51.1869941653776,55.4739522347989,116.76938342854
327,362.548829942014,48.7444983115199,55.4597336253085,117.099120120991
328,362.436477431351,51.0760558385692,55.4461934868887,117.138330025889
329,363.199040979372,48.224824933748,55.4320056936002,117.204269524228
330,362.342489963856,50.7289621924316,55.4186099088964,117.430689356522
331,362.685145945584,48.9960963451982,55.4045185305096,117.799724838584
332,362.970541720864,49.5450013787713,55.390908503747,118.005747019835
333,361.793106386401,51.4837624863852,55.377146003364,118.048478918696
334,362.121428818591,49.9848801815288,55.3628449582289,118.321996551947
335,362.868916957447,50.634879735641,55.3489602692896,118.44724309477
336,362.374439114941,50.8926520100396,55.3348950249186,118.792603664715
337,362.411218380753,49.1333083056914,55.320758177138,118.902476754887
338,361.949607337255,51.7273308977746,55.307110035942,119.125346012967
339,362.705371790838,51.6769667698006,55.2927413329148,119.283215068164
340,362.34828922214,48.4254096541462,55.2783866199232,119.607143953607
341,362.478105894853,50.221550776882,55.2649351172415,119.671231629833
342,362.398009482934,49.3263831180226,55.2509846864702,119.518728097855
343,362.367226436509,50.7129852577241,55.2372829133818,120.032059457988
344,362.343590927643,47.6304602408781,55.2231959730325,120.250844228303
345,361.787193426341,50.0296879424239,55.2099652896322,120.358005164052
346,362.503430134565,51.0185003931577,55.1960681540926,120.472573240517
347,361.801287821187,50.6766057648124,55.1818963484279,120.68299968629
348,362.458413198831,49.5046877619619,55.1678195134932,121.069455590544
349,362.336321583046,51.9025121327197,55.1540682113371,121.136582819912
350,362.992825502536,49.2618757411161,55.1396508468558,121.218515923623
351,361.984245810668,51.0216953879228,55.1259669924833,121.442953813541
352,361.85211488825,49.9928068160853,55.11179429932,121.474469788336
353,361.855154735913,48.537604286891,55.0979074085377,121.794696518534
354,361.907639658814,50.5759738352495,55.0844247406802,121.86842353841
355,361.427140472399,51.4210982334602,55.0703758590593,122.140501548843
356,362.22401032538,49.4368978167246,55.0560922206612,122.282122803744
357,362.207125699313,48.7258361840809,55.0423597490454,122.649869744659
358,362.022998679432,49.0161881123343,55.0288247945498,122.814151036582
359,362.178400897387,50.2347509002832,55.0152091867408,122.841555401575
360,361.510158335063,49.7276580722339,55.0012550892685,123.172948574939
361,361.999953695106,49.3450026528609,54.9874418509151,123.211883526362
362,361.893722050579,49.8434978074064,54.9737349057338,123.323953479376
363,361.662852856113,49.6958575511912,54.9598894896762,123.34592727829
364,362.363846570989,48.9894182127398,54.9460850848009,123.689161612766
365,362.085916587726,49.8987747545977,54.9324769130751,123.920591369121
366,361.890106421967,48.2470771638519,54.9186161423099,124.105149773221
367,361.659182371252,49.9283701078466,54.9052141764311,124.236129637739
368,362.234486880164,51.1673546163672,54.8913451847345,124.456818937022
369,361.981838170694,49.8162790090956,54.8771320306744,124.536982331815
370,361.621867844247,50.412880697753,54.863294175394,124.723715426333
371,361.563313684622,50.3272179430543,54.8492905974224,125.004441071209
372,361.474922757003,48.2893811202538,54.8353108146605,125.089689239047
373,361.540094811741,49.9623467916654,54.8218970976826,125.326631334933
374,361.846198271818,51.58563732188,54.8080186680183,125.587410376907
375,361.581016034878,49.0754403841593,54.7936893243178,125.633310488103
376,362.073859465846,51.1605451423045,54.7800572575444,125.566899565347
377,360.923399185319,50.5096868602672,54.7658459950049,126.068695445306
378,362.285810733025,49.0749207664171,54.7518155264326,126.405719571351
379,360.715569326135,53.2532696336845,54.7381836039974,126.294290311754
380,361.76735691507,50.0041449799647,54.7233910290992,126.531670292554
381,361.799525496535,50.8511020649518,54.709500988827,126.533126451922
382,361.916749073198,49.6780006203178,54.6953756826978,126.800518750972
383,361.023076043542,50.5319464799962,54.6815762380811,126.973065276439
384,362.411817489078,49.2745431697296,54.6675395862811,127.159871853245
385,361.239155310951,51.0702937340255,54.6538522131784,127.404646002399
386,361.583898216571,50.174022432746,54.6396660204745,127.479239307923
387,362.106721237252,49.8887842946719,54.6257287920209,127.696896324746
388,361.506805997652,50.3457240155543,54.6118707963835,128.034849212726
389,361.27769494719,50.7265353489841,54.5978858730459,127.953210698778
390,361.399704208511,49.98485897122,54.5837951687823,128.24420712107
391,361.938147499079,49.0152265270383,54.5699104857347,128.426041355201
392,361.241038305786,49.8204483305481,54.5562951450327,128.679061707726
393,361.360314910438,51.688009552516,54.5424561316076,128.751727768571
394,361.238515952223,49.476875190521,54.5280983511763,128.846790607622
395,361.068581389166,51.0640959547026,54.5143547747345,129.101675187189
396,361.188496646189,51.1078187039116,54.500170303636,129.327842355326
397,361.828062068934,49.7191940494422,54.4859736873294,129.453539967333
398,361.111473689957,49.506316566621,54.4721628000934,129.563042159362
399,361.057311406242,50.39748448198,54.4584110454916,129.861382386158
400,360.960368035094,51.1069326230723,54.4444117442466,129.76323762884
401,360.866518224856,52.2307407257308,54.4302153740735,129.878328256028
402,361.48282233341,52.1420447436161,54.415706834983,130.35795841537
403,361.371451964768,49.1217587015033,54.4012229336653,130.478572424131
404,360.984517372099,48.4657660363413,54.3875780006927,130.740930728113
405,361.343558966627,49.9404259468408,54.3741152879048,130.797608470999
406,361.409459506718,50.4502369462963,54.360242947364,130.893889426361
407,360.926378629782,50.2934857302982,54.3462289926567,131.192337560895
408,361.454774309584,49.0168900494367,54.3322585799539,131.170022734907
409,360.997810908289,50.3983662620389,54.3186427771624,131.389518810138
410,360.913158127578,51.9043275995757,54.3046432309785,131.43894173887
411,361.33845222396,52.7571383029034,54.2902253622008,131.621471772296
412,361.516479186601,52.3790853743681,54.2755706015611,132.180129956624
413,361.368956851618,50.8874163071192,54.2610208556238,132.23832880051
414,360.763933144754,50.7504289185866,54.2468854622052,132.420999642946
415,361.513608451707,48.2673788970008,54.2327881208389,132.651328092788
416,361.300024719148,51.0819495234951,54.2193805155897,132.7467487501
417,361.590007041738,48.8896174976189,54.2051910851665,132.946351502446
418,361.191104868361,49.4710774146806,54.1916106358616,132.9751430109
419,361.399338063545,49.8801559772634,54.1778686699131,133.183109668167
420,361.48781851017,50.9495731480828,54.1640130710305,133.179075949593
421,360.684243567024,50.4277295602191,54.1498604118227,133.572561851755
422,360.612459268441,49.6927639152677,54.1358527091671,133.324964030506
423,360.82442451012,49.6693153278158,54.1220491636351,133.738851784421
424,361.051922342151,51.6872557764954,54.1082521315996,133.852219997639
425,361.012160345941,50.6921150817932,54.0938945605506,133.987482564337
426,361.048008132264,49.1018925000289,54.0798134174723,134.28544865718
427,360.869072552497,49.6609719258528,54.0661740028889,134.376056440191
428,360.746320136364,49.4275147684069,54.0523792884651,134.50827165027
429,361.058288820248,49.1302038364609,54.0386494232517,134.75028155502
430,361.069266724339,50.2226908544944,54.0250021444082,134.670616452637
